ID,LTV,CLTV,Orig_Bal,Orig_Date,Orig_Term,Orig_Rate,State,FICO,Occupancy,Type
2209,80,80,464000,31-08-2006,480,7.55,CA,580,Owner Occupied,ARM
2886,80,100,464000,22-08-2006,360,7.6,CA,640,Owner Occupied,ARM
3384,80,100,464000,28-08-2006,360,7.7,UT,643,Owner Occupied,ARM
3519,80,100,464000,30-08-2006,360,7.75,CA,617,Owner Occupied,ARM
3804,80,100,464000,29-08-2006,480,7.4,CA,614,Owner Occupied,ARM
4462,80,100,464000,31-08-2006,360,6.75,CA,635,Owner Occupied,ARM
4750,80,100,464000,31-08-2006,480,7.5,CA,640,Owner Occupied,ARM
1730,90,90,463500,01-09-2006,360,8.6,NY,756,Investor Owned,Fix
2062,90,90,463500,30-08-2006,360,7.99,CA,631,Owner Occupied,ARM
3649,90,90,463500,23-08-2006,360,10.5,AZ,590,Owner Occupied,ARM
2351,85,85,463250,21-08-2006,480,7.55,CA,634,Owner Occupied,ARM
3080,83.77,83.77,463250,30-08-2006,480,7.35,MD,584,Owner Occupied,ARM
3593,80,100,463200,30-08-2006,480,8.45,CA,652,Owner Occupied,ARM
1370,88,88,462000,21-08-2006,360,7.45,CA,680,Owner Occupied,ARM
711,80,100,461600,23-08-2006,360,8.993,FL,661,Owner Occupied,ARM
497,95,95,460750,11-08-2006,480,8.45,CA,611,Owner Occupied,ARM
4214,95,95,460750,31-08-2006,360,8.45,NY,645,Owner Occupied,ARM
3688,90,90,460700,19-07-2006,360,7.25,CA,722,Owner Occupied,Fix
482,79.31,79.31,460000,28-08-2006,360,8,NY,619,Owner Occupied,ARM
707,80,80,460000,21-08-2006,360,8.85,NY,643,Investor Owned,ARM
4127,80,100,460000,01-09-2006,480,7.7,CA,606,Owner Occupied,ARM
4387,80,100,460000,31-08-2006,480,7.6,HI,613,Owner Occupied,ARM
4691,80,80,460000,14-09-2006,360,7.25,CA,630,Owner Occupied,ARM
1600,90,90,459000,15-09-2006,360,6.95,CA,695,Owner Occupied,ARM
4891,65,65,458250,05-09-2006,480,9.8,HI,538,Owner Occupied,ARM
516,84.26,84.26,457000,11-04-2006,360,6.875,NY,710,Owner Occupied,Fix
1592,90,90,456750,11-07-2006,480,8.05,MD,623,Owner Occupied,ARM
1997,80,100,456354,18-08-2006,360,7.8,CA,699,Owner Occupied,ARM
1200,80,100,456000,23-08-2006,360,7.15,CA,668,Owner Occupied,ARM
3114,80,100,456000,25-08-2006,360,8.95,NY,680,Owner Occupied,ARM
3370,86.86,86.86,456000,07-09-2006,360,7.15,FL,670,Owner Occupied,Fix
3689,80,100,456000,29-08-2006,480,7.75,CA,606,Owner Occupied,ARM
938,80,100,455200,31-08-2006,360,8.9,CA,659,Owner Occupied,ARM
2592,80,100,455200,09-08-2006,480,9.825,CA,661,Owner Occupied,ARM
115,75.67,75.67,454000,05-09-2006,360,6.85,NJ,589,Owner Occupied,Fix
1023,75,75,453750,17-08-2006,360,7.75,CA,550,Second Home ÿÿ,ARM
2967,80,100,453600,16-08-2006,360,7.7,CA,648,Owner Occupied,ARM
4400,80,100,453600,31-08-2006,360,7.35,CA,619,Owner Occupied,ARM
3661,85,85,452200,07-09-2006,360,7.55,CA,605,Owner Occupied,Fix
2440,80,100,452000,03-07-2006,360,7.75,CA,653,Owner Occupied,ARM
2791,80,100,452000,31-08-2006,360,7.45,CA,662,Owner Occupied,ARM
3212,80,100,452000,17-08-2006,360,7.4,CA,645,Owner Occupied,ARM
3301,80,100,452000,11-09-2006,360,7.8,CA,622,Owner Occupied,ARM
792,95,95,451250,11-09-2006,360,8.9,CA,666,Investor Owned,ARM
2736,95,95,451250,22-08-2006,360,7.05,NY,658,Owner Occupied,ARM
1551,85,85,450500,30-08-2006,360,8,FL,634,Investor Owned,ARM
1018,80,100,450400,17-08-2006,360,7.25,CA,629,Owner Occupied,ARM
77,84.99,84.99,450000,10-08-2006,360,7.99,CA,609,Owner Occupied,ARM
1086,24.73,25.1,450000,22-08-2006,360,6,CA,763,Owner Occupied,Fix
2200,83.33,83.33,450000,23-08-2006,360,8.525,NJ,660,Owner Occupied,Fix
2278,75,75,450000,31-08-2006,360,11.85,CA,525,Owner Occupied,ARM
2980,90,90,450000,29-08-2006,360,7.25,NY,556,Owner Occupied,Fix
4432,75,100,450000,10-08-2006,360,8.57,CA,550,Owner Occupied,ARM
752,90,90,449280,07-09-2006,360,7.25,MD,695,Owner Occupied,Fix
1571,80,100,448800,17-08-2006,360,8.1,NY,641,Owner Occupied,ARM
4243,80,100,448800,31-08-2006,480,8.85,MN,525,Owner Occupied,ARM
798,80,80,448000,23-08-2006,360,10.4,CA,528,Owner Occupied,ARM
1223,80,100,448000,28-08-2006,360,7.99,CA,666,Owner Occupied,ARM
2666,80,80,448000,29-08-2006,360,6.8,FL,611,Owner Occupied,Fix
2692,80,100,448000,28-08-2006,480,7.35,HI,701,Owner Occupied,ARM
4326,80,100,448000,25-08-2006,360,9.85,CA,665,Owner Occupied,ARM
4739,80,100,447960,14-08-2006,480,6.9,CA,649,Owner Occupied,ARM
4744,85,85,446250,07-09-2006,360,7.5,NY,653,Owner Occupied,Fix
1262,80,100,445600,17-08-2006,360,7.15,CA,641,Owner Occupied,ARM
1712,49.44,49.44,445000,14-08-2006,360,6.75,IL,598,Owner Occupied,ARM
1927,89,89,445000,18-08-2006,360,8.85,AZ,612,Owner Occupied,ARM
2162,94.68,94.68,445000,31-08-2006,480,8.25,CA,666,Owner Occupied,Fix
2445,80,100,444000,31-08-2006,360,7.5,CA,636,Owner Occupied,ARM
4496,80,100,444000,06-09-2006,360,8.5,CA,648,Owner Occupied,ARM
4791,80,100,444000,30-08-2006,480,8.65,NJ,644,Owner Occupied,ARM
551,84.18,84.18,443480,28-04-2006,360,6.875,CA,684,Owner Occupied,Fix
1971,85,85,442000,25-08-2006,480,7.5,NJ,591,Owner Occupied,ARM
3769,74.92,74.92,442000,23-08-2006,360,9.25,CA,530,Owner Occupied,ARM
3092,90,90,441900,22-08-2006,360,8.55,NJ,583,Owner Occupied,ARM
1611,95,95,441750,14-08-2006,360,8.45,FL,675,Owner Occupied,ARM
997,90,90,441000,31-08-2006,480,8.2,CA,642,Owner Occupied,ARM
1385,90,90,441000,22-08-2006,480,8.7,CA,627,Owner Occupied,ARM
3217,90,90,441000,24-08-2006,360,7.2,NY,693,Owner Occupied,ARM
4467,90,100,441000,30-08-2006,480,7.75,CA,570,Owner Occupied,ARM
4604,90,90,441000,30-08-2006,360,9.45,FL,605,Owner Occupied,ARM
70,80,100,440000,28-08-2006,480,8.45,CA,661,Owner Occupied,ARM
579,80,100,440000,24-08-2006,360,6.65,NY,692,Owner Occupied,ARM
679,80,100,440000,24-08-2006,360,7.525,CA,641,Owner Occupied,ARM
1056,80,100,440000,18-08-2006,360,8,NY,692,Owner Occupied,ARM
1506,80,100,440000,31-08-2006,480,7.95,CA,659,Owner Occupied,ARM
3257,80,100,440000,10-08-2006,360,8.3,CA,613,Owner Occupied,ARM
3643,80,100,440000,25-08-2006,360,8.65,CA,655,Owner Occupied,ARM
3835,77.88,77.88,440000,15-09-2006,480,7.75,CA,615,Owner Occupied,ARM
4263,80,100,440000,31-08-2006,480,7.45,CA,694,Owner Occupied,ARM
247,80,100,439920,22-08-2006,480,7.7,CA,710,Owner Occupied,ARM
4292,80,100,439200,18-09-2006,480,8.35,CA,641,Owner Occupied,ARM
875,64.56,64.56,439000,15-08-2006,360,9.15,CA,546,Owner Occupied,Fix
2408,72.83,72.83,437000,22-08-2006,480,8.4,CA,516,Owner Occupied,ARM
4216,84.85,84.85,437000,31-08-2006,480,7.5,CA,556,Owner Occupied,Fix
4732,74.04,74.04,436850,01-09-2006,360,8.625,CA,511,Owner Occupied,ARM
57,90,90,436500,31-07-2006,360,6.99,CA,619,Owner Occupied,ARM
2756,90,90,436500,11-09-2006,360,8.547,FL,651,Owner Occupied,ARM
2031,80,100,436000,31-08-2006,480,8.9,CA,600,Owner Occupied,ARM
2305,80,100,436000,30-06-2006,480,6.7,CA,645,Owner Occupied,ARM
4663,80,80,436000,05-09-2006,360,8,MD,603,Owner Occupied,ARM
4384,60.42,60.42,435000,06-09-2006,360,7.65,CA,644,Owner Occupied,ARM
4740,70,70,434700,07-09-2006,360,9.3,MD,513,Owner Occupied,ARM
2133,94.32,94.32,433850,09-08-2006,360,8.99,IL,639,Owner Occupied,ARM
3946,85,85,433500,07-09-2006,360,7.99,CA,654,Owner Occupied,ARM
1883,66.62,66.62,433000,29-08-2006,360,6.99,CA,587,Owner Occupied,Fix
4480,80,100,432800,30-08-2006,480,7.75,CA,649,Owner Occupied,ARM
25,80,100,432000,28-08-2006,360,7.5,CT,663,Owner Occupied,ARM
2383,89.07,89.07,432000,21-08-2006,360,9.588,MD,636,Owner Occupied,ARM
2985,80,80,432000,17-08-2006,360,7.99,CA,569,Owner Occupied,ARM
3603,80,100,432000,22-08-2006,360,6.95,CA,716,Owner Occupied,ARM
4487,80,100,432000,30-08-2006,480,7.25,CA,604,Owner Occupied,Fix
4434,80,100,431937,31-08-2006,360,6.65,HI,743,Owner Occupied,ARM
4260,80,100,431920,15-09-2006,480,6.85,CA,643,Owner Occupied,ARM
1746,80,100,431200,07-09-2006,360,6.65,CA,648,Owner Occupied,ARM
3319,80,100,431200,30-08-2006,360,6.05,FL,605,Owner Occupied,ARM
1558,80,80,430400,23-05-2006,360,11.05,UT,548,Owner Occupied,ARM
647,74.14,74.14,430000,30-08-2006,480,8.65,CA,505,Owner Occupied,ARM
840,52.12,52.12,430000,31-08-2006,480,8.75,IL,583,Owner Occupied,ARM
2817,89.58,89.58,430000,23-08-2006,360,7.75,CA,637,Owner Occupied,ARM
3351,72.64,72.64,430000,31-08-2006,180,7.875,NY,544,Owner Occupied,Fix
624,90,90,429750,24-04-2006,360,7.125,CA,685,Owner Occupied,Fix
4678,84.17,84.17,429250,29-08-2006,360,8.4,CA,509,Owner Occupied,ARM
1491,80,100,428800,23-08-2006,360,7.85,HI,740,Owner Occupied,ARM
3339,80,100,428696,17-08-2006,360,7.55,CA,609,Owner Occupied,ARM
253,80,100,428000,10-08-2006,360,7.5,CA,626,Owner Occupied,ARM
4809,80,80,428000,29-08-2006,360,8.9,CA,543,Owner Occupied,ARM
91,90,90,427500,06-09-2006,480,8.85,AZ,693,Investor Owned,ARM
966,89.99,89.99,427500,01-09-2006,480,8.1,IL,623,Owner Occupied,ARM
1643,90,90,427500,21-08-2006,360,8.55,NY,640,Owner Occupied,ARM
1350,80,100,426400,23-08-2006,480,6.8,CA,645,Owner Occupied,ARM
2349,60.86,60.86,426000,15-08-2006,360,9.05,FL,510,Owner Occupied,Fix
2504,78.6,78.6,426000,23-08-2006,480,7.99,NY,544,Owner Occupied,ARM
1897,89.29,89.29,425000,21-08-2006,360,7.9,CA,621,Owner Occupied,Fix
4719,80,100,424800,08-09-2006,480,7.3,CA,669,Owner Occupied,ARM
1001,80,100,424000,30-08-2006,360,6.99,CA,631,Owner Occupied,ARM
2312,80,80,424000,23-08-2006,360,8.838,NY,586,Owner Occupied,ARM
3292,80,100,424000,31-08-2006,360,8.25,CA,639,Owner Occupied,ARM
3600,80,100,424000,31-08-2006,360,7.8,MA,625,Owner Occupied,ARM
3937,80,100,424000,31-08-2006,360,8,FL,670,Owner Occupied,ARM
4433,80,100,424000,05-09-2006,360,9.75,CA,696,Owner Occupied,ARM
4724,80,100,424000,30-08-2006,360,7.75,CA,689,Owner Occupied,ARM
4839,89.92,89.92,424000,25-07-2006,360,7.375,DE,680,Owner Occupied,Fix
1649,80,100,423120,23-08-2006,480,7.7,CA,708,Owner Occupied,ARM
415,88.13,88.13,423000,21-08-2006,360,7.99,CA,619,Owner Occupied,ARM
543,90,90,423000,14-08-2006,360,7.6,CA,643,Owner Occupied,ARM
3405,95,95,422750,14-08-2006,480,9.35,HI,590,Owner Occupied,ARM
1132,78,78,421200,17-08-2006,360,9.15,FL,558,Owner Occupied,ARM
2534,87.71,87.71,421000,31-08-2006,360,6.99,CA,574,Owner Occupied,Fix
3707,90,90,420300,23-08-2006,480,9.55,MI,629,Owner Occupied,ARM
2688,80,100,420000,31-08-2006,360,8.05,CA,628,Owner Occupied,ARM
3279,80,100,420000,22-08-2006,360,9,CA,643,Owner Occupied,ARM
3659,92.31,92.31,420000,24-08-2006,360,8.575,IL,658,Owner Occupied,ARM
4642,80,100,420000,31-08-2006,480,5.75,CA,608,Owner Occupied,ARM
4851,80,100,420000,29-08-2006,360,7.5,CA,655,Owner Occupied,ARM
815,80,100,419486,21-08-2006,360,8.1,CA,650,Owner Occupied,ARM
3849,80,100,419200,23-08-2006,360,8.25,CA,638,Owner Occupied,ARM
3323,85,85,419050,16-08-2006,360,8.625,MN,564,Owner Occupied,ARM
1134,91.98,91.98,418500,28-08-2006,480,9.55,IL,676,Owner Occupied,ARM
2294,90,90,418500,30-08-2006,360,8.1,OR,542,Owner Occupied,ARM
3759,90,90,418500,31-08-2006,360,8.95,CA,603,Owner Occupied,ARM
702,95,95,418000,01-08-2006,480,8.8,MA,631,Owner Occupied,ARM
3445,88.94,88.94,418000,21-08-2006,360,7.7,NJ,632,Owner Occupied,ARM
2001,95,95,417905,18-08-2006,360,8.75,FL,710,Investor Owned,ARM
2613,80,100,417600,14-08-2006,360,8.85,FL,655,Owner Occupied,ARM
3110,80,100,417589,22-08-2006,360,7.5,CA,640,Owner Occupied,ARM
1800,89.75,89.75,417350,07-08-2006,360,6.875,WA,650,Owner Occupied,ARM
902,85,85,416500,22-08-2006,360,9.4,AZ,599,Investor Owned,ARM
2825,85,85,416500,29-08-2006,360,9.975,MA,509,Owner Occupied,ARM
662,75,75,416250,13-04-2006,360,8.99,CA,546,Owner Occupied,ARM
1603,80,100,416000,21-08-2006,360,7.65,CA,655,Owner Occupied,ARM
2086,80,100,416000,16-06-2006,360,7.2,CA,645,Owner Occupied,ARM
2757,80,100,416000,28-08-2006,480,7.1,FL,601,Owner Occupied,ARM
4610,70,70,415800,29-08-2006,360,9.5,MA,539,Owner Occupied,ARM
2718,80,100,415520,31-08-2006,360,7.7,NY,685,Owner Occupied,ARM
1378,90,90,414900,11-08-2006,360,7.75,FL,673,Investor Owned,Fix
572,95,95,414113,15-08-2006,480,9.25,FL,678,Owner Occupied,ARM
868,90,90,414000,15-08-2006,360,7.8,CA,681,Investor Owned,ARM
968,90,90,414000,27-06-2006,360,7.65,MD,540,Owner Occupied,ARM
2043,83.13,83.13,414000,23-08-2006,360,7.55,CA,693,Owner Occupied,ARM
2327,90,90,414000,31-08-2006,360,7.85,WA,666,Investor Owned,ARM
4436,90,90,414000,07-09-2006,480,9.25,CA,637,Investor Owned,ARM
3474,95,95,413250,29-08-2006,480,7.65,CA,720,Owner Occupied,ARM
4412,95,95,413250,08-09-2006,480,10.2,FL,622,Owner Occupied,ARM
126,75,75,412500,30-08-2006,360,9.2,HI,547,Owner Occupied,ARM
1854,80,100,412000,24-08-2006,360,6.05,CA,609,Owner Occupied,ARM
2618,80,100,412000,29-08-2006,480,8.6,CA,662,Owner Occupied,ARM
4463,80,80,412000,31-08-2006,480,7.25,CA,589,Owner Occupied,ARM
1807,85.71,85.71,411400,29-08-2006,360,6.6,CA,651,Owner Occupied,ARM
1699,80,100,410400,30-08-2006,360,7.55,CA,668,Owner Occupied,ARM
3550,80,80,410200,07-09-2006,360,9.75,CA,532,Owner Occupied,ARM
701,89.91,89.91,410000,09-08-2006,360,7.99,NJ,502,Owner Occupied,ARM
40,85,85,409080,16-08-2006,360,9,FL,510,Owner Occupied,ARM
374,69.92,69.92,409000,30-08-2006,360,9.99,CA,540,Owner Occupied,ARM
1155,80,100,408000,21-08-2006,360,7.8,CA,631,Owner Occupied,ARM
2148,80,100,408000,22-08-2006,360,7.75,CA,646,Owner Occupied,ARM
2532,80,80,408000,17-08-2006,360,7.35,MD,542,Owner Occupied,ARM
2997,80,100,408000,31-08-2006,360,7.25,CA,627,Owner Occupied,ARM
3250,80,100,408000,30-08-2006,360,6.75,CA,687,Owner Occupied,ARM
3886,80,100,408000,08-09-2006,360,7.75,CA,610,Owner Occupied,ARM
4497,85,85,408000,28-08-2006,360,6.8,CA,658,Owner Occupied,ARM
4519,80,100,408000,30-08-2006,360,8.05,CA,651,Owner Occupied,ARM
1235,95,95,407550,26-07-2006,360,8.35,CA,620,Owner Occupied,ARM
1206,80,100,407200,10-08-2006,360,7.75,CA,647,Owner Occupied,ARM
4695,80,100,407200,04-08-2006,480,7.75,CA,700,Owner Occupied,ARM
3533,82.89,82.89,407000,30-08-2006,360,9.6,CA,626,Owner Occupied,ARM
3525,90,90,405900,05-09-2006,480,10.3,NJ,558,Owner Occupied,ARM
682,82.32,82.32,405000,28-08-2006,480,9.1,IL,632,Owner Occupied,ARM
959,75,75,405000,28-06-2006,360,8.95,NY,570,Owner Occupied,ARM
1445,90,90,405000,19-07-2006,360,8.975,CA,584,Owner Occupied,ARM
3882,75,75,405000,29-08-2006,360,8.99,NY,542,Owner Occupied,ARM
3947,90,90,405000,05-09-2006,480,7.75,CA,563,Owner Occupied,ARM
4544,90,90,405000,31-08-2006,480,8.35,CA,545,Owner Occupied,ARM
1672,80,100,404000,28-08-2006,360,7.99,CA,661,Owner Occupied,ARM
1986,80,100,404000,22-08-2006,360,7.975,NY,633,Owner Occupied,ARM
2249,80,100,404000,24-08-2006,480,7.25,CA,615,Owner Occupied,ARM
2434,80,100,404000,21-08-2006,360,7.35,CA,651,Owner Occupied,ARM
3686,80,100,404000,06-09-2006,360,8.1,CA,671,Owner Occupied,ARM
4261,80,100,404000,19-09-2006,360,7.7,CA,600,Owner Occupied,ARM
2962,79.95,79.95,403750,25-08-2006,360,8.2,NJ,539,Owner Occupied,Fix
4057,93.72,93.72,403000,30-08-2006,360,7.7,MA,603,Owner Occupied,ARM
1608,80,100,402400,17-08-2006,480,7.65,CA,603,Owner Occupied,ARM
4385,75,75,401250,31-08-2006,360,9.2,CA,531,Owner Occupied,ARM
442,80,100,400000,16-06-2006,360,7.65,NY,651,Owner Occupied,ARM
596,80,100,400000,25-08-2006,480,9.512,CA,678,Owner Occupied,ARM
1394,80,100,400000,31-08-2006,360,7.99,CA,663,Owner Occupied,ARM
1431,80,80,400000,11-09-2006,360,6.99,CA,607,Owner Occupied,ARM
1676,80,100,400000,22-08-2006,360,7.25,CA,685,Owner Occupied,ARM
1700,80,100,400000,21-08-2006,360,6.99,MD,638,Owner Occupied,ARM
1978,80,80,400000,16-08-2006,360,7.925,IL,582,Owner Occupied,ARM
2025,80,100,400000,23-08-2006,360,8,CA,672,Owner Occupied,ARM
2617,77.67,77.67,400000,23-08-2006,360,8.05,CA,596,Owner Occupied,ARM
2924,100,100,400000,23-08-2006,360,8.25,CA,720,Owner Occupied,ARM
3090,80,100,400000,22-08-2006,480,7.15,AZ,664,Owner Occupied,ARM
3286,87.15,87.15,400000,28-08-2006,360,9,MI,520,Owner Occupied,ARM
4449,80,100,400000,05-09-2006,360,7.3,CA,604,Owner Occupied,ARM
4679,80,80,400000,31-08-2006,360,8.99,CA,613,Owner Occupied,ARM
2524,85,85,399500,22-08-2006,360,6.75,RI,656,Owner Occupied,ARM
2990,85,85,399500,25-08-2006,480,8.99,NY,621,Investor Owned,ARM
3753,83.58,83.58,399500,30-08-2006,480,7.45,MD,620,Owner Occupied,ARM
3459,80,100,399200,30-08-2006,360,7.99,CA,673,Owner Occupied,ARM
3475,80,100,399200,08-09-2006,480,7.65,CA,661,Owner Occupied,ARM
2717,90,90,398700,31-08-2006,480,7.05,CA,604,Owner Occupied,ARM
4122,75,75,396750,30-08-2006,360,9.54,MA,500,Owner Occupied,Fix
630,90,90,396639,23-08-2006,480,8.75,CA,563,Owner Occupied,ARM
605,80,100,396000,23-08-2006,360,7.55,CA,622,Owner Occupied,ARM
1529,88,88,396000,11-09-2006,360,7.15,MA,638,Owner Occupied,Fix
2132,75,75,396000,12-09-2006,480,8.99,NJ,565,Owner Occupied,ARM
3833,80,100,396000,31-08-2006,360,8.1,CA,649,Owner Occupied,ARM
4445,80,100,396000,31-08-2006,360,7,CA,636,Owner Occupied,ARM
114,79.1,79.1,395500,31-08-2006,480,7,NJ,581,Owner Occupied,ARM
130,88.76,88.76,395000,18-08-2006,360,7.65,CA,625,Owner Occupied,ARM
3506,84.95,84.95,395000,24-08-2006,360,6.75,CA,673,Owner Occupied,ARM
373,73.65,73.65,394000,28-08-2006,360,6.9,NJ,609,Owner Occupied,ARM
827,90,90,393660,29-04-2006,360,7.25,CA,689,Owner Occupied,Fix
806,80,100,393616,31-08-2006,480,8.95,CA,670,Owner Occupied,ARM
619,76.56,76.56,393500,28-08-2006,360,7.55,CA,580,Owner Occupied,ARM
2328,80,100,393200,06-09-2006,360,7.55,CA,635,Owner Occupied,ARM
995,85,85,392955,25-04-2006,360,6.75,DE,642,Owner Occupied,Fix
1272,80,100,392000,31-08-2006,480,7.15,CA,638,Owner Occupied,ARM
1774,80,80,392000,02-05-2006,360,7.45,CA,524,Owner Occupied,ARM
3344,80,100,392000,01-09-2006,360,8.5,FL,645,Owner Occupied,ARM
4108,80,100,392000,12-09-2006,480,7.85,FL,700,Owner Occupied,ARM
4517,80,100,392000,30-08-2006,480,7.95,CA,696,Owner Occupied,ARM
3041,80,99.98,391920,31-08-2006,360,7.99,CA,603,Owner Occupied,ARM
2118,95,95,391860,08-08-2006,360,6.4,CA,649,Owner Occupied,ARM
909,90,90,391500,05-09-2006,480,7.65,CT,669,Owner Occupied,ARM
2048,90,90,391500,25-08-2006,480,7.7,NY,678,Owner Occupied,Fix
1589,80,100,391200,25-08-2006,360,7.25,CA,623,Owner Occupied,ARM
1356,85,85,391000,23-08-2006,360,9.45,IL,513,Owner Occupied,ARM
2321,85,85,391000,22-08-2006,360,10.55,NV,524,Owner Occupied,ARM
4425,85,85,391000,14-08-2006,360,7,MD,654,Owner Occupied,Fix
4379,100,100,390990,11-09-2006,480,9.3,FL,722,Owner Occupied,ARM
2942,95,95,389500,25-08-2006,480,10.05,MA,607,Owner Occupied,ARM
3061,95,95,389500,24-08-2006,360,8.4,FL,677,Owner Occupied,ARM
3097,95,95,389500,22-08-2006,480,7.7,CA,637,Owner Occupied,ARM
3906,95,95,389500,31-08-2006,480,9.99,CA,552,Owner Occupied,ARM
646,80,100,389261,14-08-2006,480,7.9,NV,644,Owner Occupied,ARM
1838,95,95,388550,23-08-2006,360,7.25,CA,666,Owner Occupied,ARM
489,80,100,388000,25-08-2006,360,7.05,NJ,658,Owner Occupied,ARM
528,80,100,388000,17-08-2006,360,7.5,CA,725,Owner Occupied,ARM
830,80,100,388000,07-09-2006,360,8,MA,693,Owner Occupied,ARM
2108,80,100,388000,23-08-2006,360,7.25,CA,642,Owner Occupied,ARM
2129,77.6,77.6,388000,21-08-2006,480,8,FL,567,Owner Occupied,ARM
2184,80,80,388000,11-09-2006,480,8.15,CA,643,Investor Owned,ARM
3695,80,100,388000,25-08-2006,480,7.5,NY,665,Owner Occupied,ARM
4533,80,80,388000,20-09-2006,480,7.15,CA,561,Owner Occupied,ARM
1281,95,95,387600,31-08-2006,360,7.775,NJ,670,Owner Occupied,ARM
4024,80,80,387200,07-09-2006,480,7,IL,613,Owner Occupied,ARM
113,90,90,387000,14-08-2006,360,8.99,NY,534,Owner Occupied,ARM
1395,90,90,387000,31-05-2006,360,8.8,NJ,643,Owner Occupied,ARM
